x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39 x40 x41 x42 x43 x44 x45 x46 x47 x48 x49 x50 x51 x52 x53 x54 x55 x56 x57 x58 x59 x60 x61 x62 x63 x64 x65 x66 x67 x68 x69 x70 x71 x72 x73 x74 x75 x76 x77 x78 x79 x80 x81 x82 x83 x84 x85 x86 x87 x88 x89 x90 x91 x92 x93 x94 x95 x96 x97 x98 x99 x100 x101 x102 x103 x104 x105 x106 x107 x108 x109 x110 x111 x112 x113 x114 x115 x116 x117 x118 x119 x120 x121 x122 x123 x124 x125 x126 x127 x128 x129 x130 x131 x132 x133 x134 x135 x136 x137 x138 x139 x140 x141 x142 x143 x144 x145 x146 x147 x148 x149 x150 x151 x152 x153 x154 x155 x156 x157 x158 x159 x160 x161 x162 x163 x164 x165 x166 x167 x168 x169 x170 x171 x172 x173 x174 x175 x176 x177 x178 x179 x180 x181 x182 x183 x184 x185 x186 x187 x188 x189 x190 x191 result
369668 385018.3 403108.9 408603 411968.7 410093.5 393751.3 380831.4 356822.6 310346.6 272765.5 254745.7 267108 305669.6 381887.4 475599.2 566893.8 640697 674561.6 684799.3 688674.1 643831.3 473894.8 330644.8 404573.7 664396.9 1050135 1485078 2153985 2787345 3139220 3414038 3617066 3645194 3382217 2973312 2393152 1559876 955349.1 516513.2 318728.7 446601.3 532262.1 518421.8 414847.8 244663.4 167727.1 270401.4 329754.1 289434.6 152796.2 137602.7 325523.5 516034.3 708458 927857.7 1144683 1251070 1028608 498390.8 233332.1 426127.2 354702.8 223340.6 238782.3 409291.6 412464.8 398948 1235158 1927241 1821095 1133789 378679.8 287921.9 252679 120878.2 185602.8 136193.6 208421.3 317800.9 162736.7 82546.92 39754.84 49561.46 52993.24 60845.41 103551.6 405924.1 331724.5 111860.4 96113.93 112590.7 142020.5 433485 312425.4 101090.4 52432.26 39234.94 45624.05 52755.92 39424.5 47931.65 65077.85 444857.4 208291.6 62037.9 72050.63 136127.9 61208.9 52026.47 91307.59 445228 135922.4 56571.63 37024 53961.1 64413.46 297912.7 76927.22 27444.53 54355.46 45099.64 44121.86 60339.34 40332.37 66330.58 67311.47 228408.5 58688.29 23220.5 24801.96 69172.47 18124.56 11491.11 14927.31 78332.06 16912.67 8421.593 7302.683 10463.76 15180.17 129585.1 18435.57 18153.67 14662.98 6630.168 11188.8 8248.796 11281.68 32002.94 6858.363 23880.28 23456.02 27664.4 12088.52 14885.62 6623.226 10237.52 6946.85 14358.92 7344.996 30083.37 13185.01 20568.06 10601.52 12046.07 14669.07 14836.67 8585.129 10989.72 6879.753 7503.247 4652.492 9311.509 6932.7 6709.239 5677.611 9259.068 5959.2 6994.311 6335.784 5274.235 16047.58 16425.51 9753.251 8831.246 6773.209 9024.977 10988.64 6821.902 6889.316 reb
146594 150908.7 155087 158546.8 163150.9 164957.3 161265.5 159165.1 150798.1 132908.9 114888.8 105301.1 109878 127002.9 164547.2 211122 255114.6 288990.1 304107.1 307998.7 309191.9 291057.9 227758.5 169661.2 188787.9 280487.9 434173.1 621918.4 929853.3 1231768 1404645 1539632 1629956 1623103 1453404 1205488 879871.4 453516 202096.7 156657.4 211130.5 242555 233619.5 207492.7 165642.6 139058.7 158490 192997.6 220664.4 260565 271819.8 212845.1 361748.6 809743.8 1353342 1759802 1802422 1401257 709588.8 238197.7 207273.1 196749.6 141265 73182.74 88423.57 111942.1 137063 217216.1 745778.9 1254344 1211600 569468.5 219963.1 182721.1 134886.4 92529.17 108717.9 104341.4 519961.8 958507.2 707220.4 249852.4 154981.4 123991.1 75014.37 124435.3 339415.3 813411.1 302894.9 178158.9 133149.8 81710.43 217827.7 442238.8 236929.1 171902.1 120745.9 104759.7 102662.1 77201.2 81708.91 78201.76 66451.88 92140.13 111987.8 84412.93 69193.69 76161.86 70540.97 64735.97 72519.46 121110.8 105195.6 48479.53 43353.73 45085.69 57151.67 96183.43 55864.86 42641.28 55088.45 36665.58 53828.74 49127.36 87934.38 210563.6 74132.52 280179.3 111805.5 75394.62 38936.78 67960.59 34667.97 48241.26 62482.41 381251.4 126589.1 45066.92 39117.91 46007.96 123169.1 105662.3 97144.56 124200 41599.26 29499.77 32568.46 36953.82 68831.48 84458.11 49913.45 193851.8 83567.83 27559.53 17220.64 16716.84 15103.89 12807.08 12079.8 31213.97 20449.62 11997.59 12178.51 25827.79 12618.61 38028.27 18184.16 31445.85 10097.2 14064.27 50300.82 39137.97 11361.85 26841.7 12589.97 45776.59 23907.99 12932.72 9251.549 29084.36 13351.74 13281.29 10385.32 9284.83 7323.799 13819.72 21428.69 14431.42 10203.65 12073.81 8451.003 reb
327337.8 335234.1 344486.8 347957.4 351688.8 352019.9 346011.9 341568.7 331165 308030.7 278098.6 261969 243399 206408.6 169925.9 136883 109969.5 90922.6 82818.74 79830.33 75355.96 76027.96 87599.93 107550.5 127006.4 147949 167643.5 183556.3 193919.6 192078.9 180024.6 161468.3 124384.9 84512.87 53810.32 37778.3 44206.33 54235.36 55883.59 50731.68 41494.72 34827.15 33280.7 34455.07 34602.55 29712.51 16237.3 6080.998 8588.998 14916.22 27026.71 40325.09 40856.35 31594.34 40746.09 64293.66 69910.61 53304.55 52833.64 65058.7 53596.46 39104.91 29844.06 29223.57 41028.25 57194.09 86267.15 73447.81 100861.5 132610.9 66909.43 53866.87 30553.01 20725.41 23542.82 34308.61 52180.89 74783.48 65858.94 145653.1 73785.59 31461.08 15451.93 12368.59 13533.37 39754.29 53780.82 105091.5 48186.43 25311.27 13902.33 22000.75 24703.53 71589.3 49598.85 17824.2 18526.03 18839.39 27787.61 37587.18 11884.67 18430.71 14367.07 13334.05 7087.004 7848.117 7681.461 8315.302 11324.49 8772.915 6984.969 15983.69 10291.99 4520.704 27730.75 10260.28 10316.05 31223.51 8342.719 8083.393 15709.28 6362.101 14006.5 10553.03 5929.262 10826.27 11103.3 15247.35 8181.227 13838.68 8156.716 27358.07 7962.381 5042.747 5695.241 18321.71 14592.11 8212.409 9739.468 4544.055 10049.14 25950.94 7713.291 4531.533 3917.47 5318.038 5909.635 4917.698 4265.147 4260.502 4546.668 9829.254 5345.638 4468.267 6230.405 3686.87 4160.323 5479.071 5981.065 6588.74 5925.128 3291.7 3608.041 5080.196 5676.752 5691.098 3450.714 4889.782 4292.89 8152.479 7267.525 8688.935 6832.974 7524.994 2904.663 4474.022 4511.327 6448.501 13638.5 10829.4 6427.338 6861.914 10074.63 10703.84 12149.1 8326.743 6587.752 16502.91 12161.88 8469.01 8746.806 reb
608553.9 636210.4 667097.3 683744.4 708616.9 717163.7 708965.5 704928.8 685114.9 639666.6 577494.8 543498.7 505669.2 433232.8 370355.8 325849.4 303253.8 298743.4 299869.6 303373 308099.7 307492.4 293497 273428.3 258838.2 244804.7 230046.5 212241 174479.1 130554.3 104416.9 92186.25 107176.3 133709.3 145918.8 143343.8 128613.1 125548.2 140488.6 157016.4 156214.5 121110 79919.38 40457.5 25318.81 39701.32 45884.14 54255.66 66668.09 71291.94 59773.47 41149.13 35406.81 54086.14 101743.3 153235.8 174145.3 142864.9 88098.97 74234.39 81316.04 106426.1 98567.42 68772.68 112987.5 99321.43 66706.98 80113.35 189401.7 287785 201047.4 120178 67233.11 35467.5 67118.98 122640.1 109324.7 87640.19 209835.7 778211.6 845055.4 247939 78571.92 49331.52 35007.81 36949.5 42128.23 332840 292941.2 121924.4 97193.39 136531.8 149853 299979.5 182250.9 99744.93 61412.77 56690.42 47802.08 54756.67 58454.47 53411.14 100550.9 389621.8 123331.7 123100.4 124584.4 486566.5 252820.7 93403.69 123520.3 403916.6 173676.2 117119.3 77904.27 65190.55 168409.9 685561.9 184641.7 94321.72 54601.37 41857.09 49032.49 56401.74 68754.51 241412.2 67314.87 415305 88668.95 28792.76 40722.49 255995.2 56023.5 46534.46 66634.4 247165 165954.8 105614.8 45669.32 63979.26 110407.7 730306.7 101439.6 86521.69 21545.11 22131.86 56546.33 40082.05 43631.22 176606.1 37346.89 41264.54 26097.73 38126.98 25144.75 154179.9 28979.83 15990.94 28324.91 74529.62 57345.55 88811.6 50996.99 100327.4 25578.32 98072.44 24563.36 84266.52 127847.8 258760.3 211663.8 104466 53487.11 149571.2 45204.22 102398.5 194691.4 189583.2 170055 105734.8 111003.6 104562.5 113156.7 62111.77 224846.6 89941.52 161075.3 281105.7 104281.6 123131.4 40467.77 reb
1574219 1256930 962071 942265.3 1153836 1419578 1934284 2450098 2888453 3634445 3999076 4116033 3852857 3114564 1911139 1687128 2872039 5566847 7023034 8500759 11341819 13845967 16251079 17321368 16736964 15266137 13017979 10171303 5416184 2372222 2830993 4738504 6483104 7000428 5824650 4240067 3545797 4073819 4805052 4663988 3715010 2860626 2753725 2912285 2646967 1775048 1107852 1419087 2422459 4003577 5788591 6438140 5722615 5195592 5568827 5577920 4283996 2333146 1498338 1897454 2805475 3269398 3049372 3218958 4420546 5415869 4673169 3532780 2625751 1257527 998053.1 1311671 1376408 538473.6 331556.4 898206.9 701019.3 622029.1 687168.8 706383.3 560098.1 1090053 2335857 1353342 374290.9 681128.7 474553 720099.6 842326.6 815329.7 1174711 1254763 1228922 937536.4 1213968 1349358 1209601 1477462 1202998 461936.9 655750.2 748413.3 846495 960380 867490 1253277 1462784 798378 1126697 1021072 1827889 1426485 1066526 714274 400794.9 270095.1 267902.5 377497.9 267673.7 215296.6 214953.4 240789.2 118166.3 96388.6 94562.83 137597.5 103832.7 109972.1 153351.9 114524 115095.6 124549.3 73248.41 99487.96 95158.03 85272.13 103933.3 79432.29 80662.02 73775.67 72709.7 62096.11 67649.18 77177.24 59882.76 57628.79 59241.64 56227.6 60833.34 59920.03 56924.19 48976.86 50220.25 50978.09 57287.78 49065.08 43683.6 46490.03 45272.4 45258.07 42250.34 107105.6 49055.47 53951.57 54617.93 42301.57 41151.59 42190.25 40242.24 46047.44 50389.59 48591.68 99353.72 43334.68 37000.44 77097.46 88132.74 28857.54 43156.18 61338.11 42154.18 41930.99 74515.46 31901.35 36847.75 45652.99 41197.51 32138.11 29946.79 37421.95 46882.65 reb
470947.7 504807.5 542883.6 558961.2 575546.5 577056.1 550330.4 529937.4 495722 448708.1 456757.6 471490.8 540582.9 677748.1 818181.5 917990.8 949210 897957.4 857838.5 763830.9 560048.2 321795.6 258767.9 385157 483729.1 535892.2 641094.2 906111.7 1710915 2720063 3443046 4104452 4782426 5129203 4818250 4137084 2992140 1316073 503475.6 730652.2 1188403 1017514 623002.7 342474.3 350979.7 412943.2 352646.4 615780.5 780300.5 573324.3 370921.6 660119.5 642323.7 792523.7 2131468 3573744 4048601 3134596 1307834 843469.2 1084389 625374.8 660568.5 505159.1 846740.9 851503.6 947598.3 1107372 2018127 5288216 5529375 2048068 880329 726134.3 654544.8 419224.5 405111.8 263297.8 437342.4 564961.3 295908.5 235386.4 479649.3 1394894 1072861 236003.4 164518.5 947497.2 659878.3 406719.3 306257.3 430771.8 701960.6 2222567 1026152 383111.8 287351.6 207377.3 353569.1 497184.5 445771.2 583498.5 449076.8 716025.6 241699.6 128970.5 135759.7 599613 282452.1 81390.71 136064 525663.2 478900.8 310635.7 271653.4 162875.3 106896.7 278791 155794.7 89880.47 124938.8 221139.8 309255.4 180725.9 118982.1 196251.4 89295.57 152581.3 206523.7 129035.4 118607.9 246066.5 151327.3 113353.6 170001.4 113607.1 176550.3 86230.28 156341.1 130971.6 105454.6 197713.6 104922.7 113033.1 86391.25 99541.03 161526.5 202687.2 97724.48 137902.3 138384.2 222901.9 171631.9 215280.3 117012.4 210519.1 147421 79014.4 83472.34 149789.3 200390.8 105985 91636.33 95064.14 70977.93 53100.63 61308.07 45591.92 61401.26 45705.16 47648.22 91341.66 32735.85 33996.43 39572.7 50654.28 28657.96 40640.57 43826.33 48395.52 58433.89 50051.61 33355.91 30922.85 54610.08 42920.89 63163.66 46134.29 25648.31 82069.23 144301.4 reb
714690 685729.3 658643.5 629883.7 578621.6 554028.4 541598.7 526216 517862 496645.7 464884.4 446749.6 417972.7 371461.2 363125.9 425925.5 564174.1 752834.4 854842.8 962753.3 1176310 1384766 1678747 1958261 2132589 2297699 2451526 2591405 2763102 2900466 2957747 2987151 2962316 2881698 2713095 2505449 2261845 1926471 1669539 1396772 1017419 653178 422495.4 309695.5 312299.1 423216.6 514287.6 495752.8 439229.2 461920.1 683007.6 1053695 1495307 1856330 2057899 2197792 2253725 2061782 1590492 1073191 551776.8 316233.2 590784.2 730141.6 631857.4 306369 641914 1312206 2132332 2524790 2414304 1923496 1114952 373945.3 464750.7 679118.3 511409.2 212277.3 321716 571498.4 482072.7 212414.4 81948.08 189657.1 100115 222034.4 200865.2 224967.5 276372.3 280010.9 308746.8 407152.6 286751.5 873064.2 777527.5 229522.9 267939.9 220158.1 279445.7 184556.2 231330.6 176447.5 377197.9 600244.9 1128356 616214.6 1124216 1246570 374772.8 237285.1 252130.4 236916.5 227436.1 196614.1 173555.8 137730.1 130324.8 154805.2 223195.5 176151.5 146843.9 112234.3 137999.3 271660.1 129538.8 229687.3 174511.6 195323.4 245588.3 67534.08 74858.97 201415.5 91736.75 49497.53 66860.5 94829.77 100293.8 93584.75 148964.2 98238.37 76286.21 119145.4 85272.26 115057.2 189319.4 111438.6 59983.25 68799.99 150500.7 338622.9 95771.27 183788.6 317445.9 210642.7 124964.8 134550.4 64126.23 127638.4 64470.39 54151.61 160353.6 106091.2 72197.56 126906.2 79223.81 83983.07 34866.63 62676.45 35160.96 34138.89 39098.67 30967.28 43337.75 29981.99 27417.74 22037.48 32675.82 32715.4 34489.83 28142.6 22997.95 45863.23 35505.71 25296.26 25647.03 47585.86 38915.28 37078.76 45632.83 42491.83 25000.51 reb
235431.2 284504 340394.2 364075.7 390652.7 394654.3 357949.6 331205 268637.4 154069 126995.5 118742.1 197221.7 338282.6 434895.2 467086.2 424658.8 307784.2 236299.3 187420.3 189308.6 328402.4 604837.7 759692.5 711866.6 539172.5 342208.4 369606.5 959492 1772243 2277110 2694783 3033080 3112516 2750410 2175739 1393480 522946.4 322560.5 584476.8 654225 363679.7 171126.2 285823.7 483455 403768.5 236894.1 416206.4 492734.3 291701.4 398607.1 781617.2 584176.6 681022.3 2127493 3574933 3994783 3014878 1156826 704554.6 906695.8 479078.1 654436.2 397453.6 485629.2 458285.9 532257.8 657251.1 1141399 3078400 3011097 986842.4 582062.7 408588.5 382608.4 352251.7 351050.1 449863.6 662049 1921876 1510413 391056.6 254311.9 197479.3 202429.9 243815.5 403447.6 1229364 605412.9 207764.2 153308.6 156833.9 191545.2 606980.2 296058.2 88275.91 74214.16 42998.86 118474.1 248585.1 170408.3 187414.9 282207.2 1303763 390593.6 132524.8 158060.7 733356.8 354500.5 127960.6 105499.6 340000 74596.69 54968.81 69891.67 102223.4 219551 1205296 308790.9 144891.6 100585.2 94401.63 267934.8 224748 79871.39 374067 89885.44 273220.3 85877.27 75961.25 68676.72 102127 45175.51 63453.03 65043.73 232183.5 333208.8 210060.4 100396.4 65697.34 120146.1 579524 75584.68 230747.2 105836.1 72417.49 82622.05 52920.49 63855.53 94871.85 52486.53 73949.26 39735.83 93401.2 97322.64 88449.96 66809.87 39952.6 77266.51 143293.3 85139.86 57325.38 83032.93 141046.6 51124.21 87671.48 49326.66 52617.02 31323.82 35305.42 25705.09 26245.58 21299.92 29431.37 35168.6 26605.36 21811.31 18470.36 30694.04 31436.97 34172.77 36128.69 19674.75 49020.49 53913.29 35367.94 35984.22 70208.03 55961.77 71454.93 77326.85 reb
287584.6 332177.6 375995.6 409772.9 460149.8 479542.8 463361.7 456378.8 414804.6 320594.6 197877.2 130987.8 121801.7 124681.7 192933.9 248462.6 251231.5 206320.2 174472.4 164956.8 187208.8 285635.5 454475.8 542465.5 487033.2 335580.1 237739.4 325240.7 857391.2 1489363 1870758 2177795 2404086 2425402 2107989 1634110 1020618 377049.8 253413.7 448294.1 470693.1 248388.7 129014.5 231042.7 357058.1 266319.5 213606.3 401890.1 444495.6 280355.1 354966.8 651195.5 485737.8 530746.6 1661591 2804577 3131947 2366042 910072 509335.6 658011.7 338387.3 447667.1 269155 330605.2 308523.9 316531.5 410973.2 585534.4 1500647 1480451 525867.5 319849.3 274575 293712 285630.2 322380.1 514742.4 854381.9 2794072 2430102 692372.5 467301.8 372325 325425.8 332700.1 435071.1 864048.9 436307.7 77720.67 73784.21 115872.6 235555 1071539 636510.7 229097.8 158587.6 126781.8 77435.63 154433.8 136622.8 162640.1 255037.5 993109.6 317816.5 142373.1 177742.2 560323.1 216844.9 104823 177853.4 739566.8 226011.4 76233.13 41355.16 41505.18 60290.28 281937.4 66906 30845.1 25524.02 20851.57 33758.83 34888.43 51333.34 230417.5 45904.3 350909.9 84657.12 45597.39 33708.77 45538.18 27208.81 25039.68 54255.85 269444.6 52072.76 19962.39 42662.43 22730.05 20695.53 60696.27 38050.52 186928.7 33084.38 38825.32 22116.25 26696.39 16868.55 37459.36 10950.24 37758.96 66371 42038.75 31071.34 41426.26 17124.47 14218.36 12603.53 47870.96 13358.62 22197.87 45968.61 59506.01 19254.85 60333.97 14975.21 53763.67 43255.45 22687.16 34289.07 25140.45 11930.83 35032.88 10697.51 24304.95 34833.56 15707.06 43359.67 18813.55 9035.852 23198.71 18524.74 24442.33 17880.41 27759.59 13849.14 26889.81 17621.1 24921.86 33316.29 reb
493008.3 546803.5 604277.5 640457.8 695605.6 716211.5 702308.9 697054.1 660433.9 579690.1 479416.6 425528.1 385577.8 319412.8 283816.6 269297.6 283611.9 361056.8 410525.1 530048.5 784605.1 1085839 1505677 1816279 1862766 1759017 1494595 1087284 808041.7 1115240 1814796 2502407 3272928 3758535 3676041 3274310 2470969 1251092 457289.6 378878.6 572508.6 473786.8 287027.1 320127.3 510339.3 575089.9 445091.2 334598.6 288966.5 264893.5 510876.3 962563.3 1357833 1500360 1145618 736417.1 1145361 1782816 1526650 689128.9 396739.8 351775.8 762234 1100523 675102.9 303153.9 541933 1451448 1503703 1156712 2356413 1976008 642785.5 186327.9 409340.5 253000 167796.2 283874.1 215264.8 265391 427254.8 265504 178697 128103.9 208845.8 210882 184493.4 737841.3 654477.4 122061.6 63645.66 77034.69 184767.5 629206.9 236887.1 174919 101022.6 100014.4 73012.01 114556.6 116193.9 455175 465021.2 607434.3 159592.2 165795.4 254711.7 859454.1 631340.9 213799.2 375236.8 1510129 503316.1 177083.7 104180.5 127471.4 164685 507036.8 201119.2 250686.1 147284 62688.67 76859.51 200959.5 109332.8 190466.9 90783.06 71098.97 85714.08 108853.1 344684.4 407427 65727.51 46677.19 61878.8 400586.4 209077.2 163836 50075.83 55634.55 58614.99 109627 61142.55 115980.2 27201.48 80311.53 52305.29 34331.25 22090.61 76740.65 25802.26 27198.24 59641.93 27630.8 73442.88 62556.99 29675.56 87986.58 72130.41 69684.45 67557.1 81269.55 63139.56 130391.4 25326.12 53259 28823.54 65283.82 24588.73 41338.85 23599.39 22082.55 14100.65 26481.07 39181.64 57264.39 33969.91 14086.36 20107.71 26434.07 20645.28 23798.1 26553.49 19096.96 21510.66 11271.92 11491.03 21086.79 18298.82 16163.62 21077.96 reb
383360.2 432915.2 491400.1 507107.7 511144.5 500704.1 438170.9 387995 302917.2 216545.4 256052 317697.2 421777.5 604847.3 718263.7 732341.3 633694.1 429941.5 308826.8 293944.8 356612.8 632497.1 1042466 1241734 1113863 769222.9 539048.2 732954.9 1960584 3449589 4379026 5157817 5817405 6013492 5403707 4396387 2982084 1195025 509112.7 785264.4 1031156 693215.6 415253.7 513459.6 705242.3 545439.4 372298.4 691369.2 821958.8 576854.7 433695.9 718161.6 656482.9 633866.8 1680551 2923307 3389618 2691482 1099862 658528.3 906396.3 485948.5 674409.9 448358.2 520427.9 525200.5 666211 930812.2 1329426 3681995 3743824 1292585 733745.6 517766 386882.2 315877.7 345751.5 214700.5 510730.2 1197018 720741.5 179371.9 162862.3 119267.9 177314.4 175829.6 302246.7 1491426 1231447 336629.6 218599.5 156297.5 323059.7 805562.6 496605.6 161764 192835.6 196294.3 177067.8 169806.7 181700.7 182768.9 383819.3 1129566 559123.6 173513.8 253169.3 324252.6 311877.2 219974.3 302300.5 1102524 372342 114879.7 115756.6 114126.5 217252.6 471471 468954 150253.4 59407.67 62525.23 79283.15 59580.07 67340.56 326776.6 295128.9 593073.5 245942.3 98280.51 193909 250046.2 114612.4 106674.9 205216.7 233746.7 178918.4 95863.69 80344.31 51803.87 70083.1 203832.5 86065.33 135052.3 54590.96 55060.24 106630 160559.6 57541.2 66925.34 39036.1 50893.33 42414.76 52211.32 76264.69 76142.63 58879.05 30671.61 25489.12 73230.22 58153.39 53195.16 77039.73 78236.27 59688.76 71093.8 69739.01 64167.06 46440.22 51010.96 45931 29625.17 72666.65 71414.1 101037.3 103960.5 48999.39 66859.48 52694.85 22430.11 22112.27 30282.26 30008.13 32781.75 42626.17 47488.97 48435.72 38649.93 22616.76 28877.68 19906.95 reb
511650.8 620098.6 740584.4 800293.7 877759.2 898141.6 837448.5 796316.6 692643.8 517074.6 454921.2 439732.6 565122.1 796799.8 1003886 1099482 1050635 859485.7 737883.4 606320.8 515948.3 680620.1 1197541 1574874 1550178 1297049 946153.9 910871 1903411 3428138 4458789 5330796 6071416 6288430 5592054 4446939 2850163 1070298 679124.2 1246313 1394633 784656.2 372231.4 622804.2 1101857 1076068 693480.6 679338.5 823736.8 624654.6 450858.2 679829.1 537345.5 641606.8 1900181 3066965 3290927 2408208 920989.3 361785.1 452639.9 206204.6 302576.8 655875.1 933314.3 518973.8 450374.4 588661.1 934974.5 2552629 2852235 1165118 572947.2 499447.7 427804.8 368910.7 309857 368249.9 429711 1198150 984411.9 231160.5 209930.9 660189.5 507945.2 169442.6 287843.9 437389.6 410842.4 95955.14 81510.71 120433.1 130949.6 488804.2 264836.4 87115.11 90135.4 177041.3 262221.2 369484.2 194423.8 273708.2 299674.6 1471410 578170.8 197714.7 144249 674424.1 296232.7 179649.2 284657.5 901666.2 375289.2 116648.7 123431.5 79945.29 65223.84 376729.2 107148.6 267755.2 196813.1 101651.6 142601.6 124888.9 134846.9 398517.9 112383.7 195462 123379 70977.92 99054.11 259314.9 121179.8 92151.48 73453.04 150716 79496.01 122755.1 116068.2 245646.7 80008.63 158525.4 94218.37 156377 89013.8 94754.77 144475.1 81485.18 47046.62 99599.33 81190.67 273936.6 89823.29 171329.3 61866.27 83137.99 119997.7 116354.1 73708.66 101744.9 104355.8 135217.9 73393.73 88329.04 55974.93 57652.25 50810.35 62788.43 59422.4 57480.86 33753.09 49241.61 57747.67 44500.16 28221.69 22034.3 24436.74 27018.65 25330.65 30142.25 15420.31 16822.25 21804.14 20668.02 14875.96 20378.03 20437.79 30639.31 24043.26 25845.73 19808.45 reb
706997.7 759742 813008.8 861033.1 952037.7 995441.2 1029543 1065774 1094980 1151829 1203009 1227817 1249143 1288350 1317488 1333966 1337055 1327998 1321382 1309070 1282622 1251726 1225386 1260913 1392951 1636733 1991806 2434769 3185926 3935880 4383761 4765873 5172404 5455408 5573192 5627410 5615012 5546314 5459746 5353267 5245083 5239940 5314627 5468515 5700713 5869836 5765521 5250402 4491612 3553974 2363395 1499760 1601292 2225649 2745129 2973639 2921513 2713187 2413129 2074470 1795283 1679664 1757371 1809808 1558538 961347.4 406043.2 922048 2235989 2618379 2187575 1579395 593617.7 350547.2 479765.9 610361.3 412344.6 253038.9 212314.2 409931.8 464038.7 309283.3 214490.1 228782.8 272474.2 140858.2 167619.7 457681.6 468046.2 277891 201937.1 162817.7 282750.7 781329 202516.6 240547.8 178939.1 281939.8 168348.9 104692.4 110929.9 75169.83 213971.4 276701.4 324346.2 259130.3 192951.8 481224.4 357438.2 131412 131620.7 193033.7 139046.3 204672.9 108506 72190.77 106202.9 115335.6 63186.47 73969.23 116601.7 43540.67 67980.11 154035.2 72135.1 115795.6 71354.04 109655.1 88893.54 65281.79 36550.82 60908.11 29243.35 54780.88 36556.95 48957.07 32842.1 68465.07 67781.38 70104.33 52402.8 103408.8 97424.23 46194.21 87039.86 66984.81 79120.19 75246.47 108505.6 75117.8 100400.8 37413.93 110889.9 128535.6 82598.34 73303.21 90206.75 92811.46 54445.6 74576.99 53889.32 64026.46 63017.8 72073.81 84672.2 83534.19 87438.4 73745.45 47414.28 44910.66 45149.25 66731.33 28204.58 54683.1 75880.2 79720.85 56256.83 54238.34 39944.52 33313.08 52637.08 41011.59 52344.97 33990.65 32394.78 25553.62 19738.45 36228.65 36899.1 33095.27 45742.52 reb
774347.2 823489.5 880780.3 895685.4 895537.7 882419.4 811399.7 754351.8 649264.8 435919.3 270489.1 186188.1 241684.7 336415.6 456766.8 517541.2 551156.1 631945 680417 813938 1088549 1387994 1664604 1691977 1426622 960442.6 669897.1 856567 2063435 3436789 4185952 4717602 4915048 4629512 3640178 2406943 1438012 1269715 1719084 1782599 1300619 602286.7 468770.5 851842.2 1095359 937327 646600.3 521184 549525 792017.2 1218116 1339410 990379.3 838867.3 1265948 1576827 1315387 633288.6 607036 945539.7 681856.9 350532.3 322254.9 287559.8 451394.6 365983.2 577848.6 588394.8 1754192 2543121 1265371 662821.4 824297.8 791128 694622.5 357444.9 225055.7 328625.6 496000.5 742286.9 423321.9 458076.5 228605.4 197778.4 129950.6 147926.5 119773.9 97851.19 170962.1 327907 96265.21 171295.5 509570.3 1263928 605501.7 311661 280233.2 211712.8 160760.3 336453 295211.4 488985.1 817907.2 1205029 699780.6 640596.6 686777.1 734270.5 600681.4 444733.4 378322.2 288558.5 262141.3 356903.8 296672.7 237030.4 331109.2 692063.5 346485.4 213175.7 170024.9 194902.7 156695.3 418290.9 256634.4 237961.8 154838.3 227571.9 102877.5 121521.2 53788.34 112506 202065.8 110583.3 84191.37 101978.1 110636.9 83617.27 177669.2 189547.2 98989.89 140902 73770.76 105887.1 188640.1 156314.4 118917 69073.23 158828.6 222548.3 151837.5 150507.1 126105.7 153473.2 78804.65 148918.6 85343.22 106202.2 74296.8 81478.41 291601.5 85170.14 94578.93 123754.9 41836.63 74300.15 62336.37 49725.17 69547.42 64758.01 75690.78 320181.3 59128.62 60254.2 186261.6 179841.7 37483.86 134099 188286.4 120051 177091.3 159696.2 86367.64 64958.92 204710.5 92657.66 133953.2 161679.9 54878.21 181502.4 135709.6 reb
